CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,VehicleModel,VehicleType
464836,Female,,32,0,Engineer,7,High,5,Venue,Small
464845,Male,1,29,0,Engineer,0,Average,3,Sonata,Midsize
464849,Male,1,42,1,Artist,0,Average,4,Palisade,Large
464851,Male,0,20,0,Doctor,0,Low,6,Tucson,Midsize
464852,Male,1,36,0,Executive,1,Low,6,Tucson,Midsize
464854,Female,1,42,0,Engineer,0,High,6,Kona,Small
464857,Male,0,18,0,Healthcare,7,Low,4,i10,Compact
464861,Male,0,25,0,Homemaker,,Low,2,Tucson,Midsize
464864,Female,0,30,0,Engineer,10,Low,8,Casper,Compact
464865,Female,0,28,0,Homemaker,9,Low,9,i10,Compact
464868,Male,1,42,1,Entertainment,7,Low,6,Palisade,Large
464872,Male,1,38,1,Artist,1,Low,4,Tucson,Midsize
464873,Male,1,42,1,Artist,1,Average,2,Grandeur,Large
464876,Female,1,52,0,Engineer,,Average,5,Kona,Small
464879,Female,1,29,1,Doctor,0,Average,2,Venue,Small
464884,Male,1,40,1,Artist,1,Low,2,Grandeur,Large
464885,Female,0,38,0,Engineer,1,Low,2,Casper,Compact
464886,Male,1,37,1,Engineer,1,Average,4,Tucson,Midsize
464902,Female,1,65,0,Lawyer,1,Low,1,Venue,Small
464905,Male,1,81,0,Executive,,High,2,Grandeur,Large
464907,Male,,59,1,Engineer,0,Average,2,Grandeur,Large
464910,Female,1,47,1,Artist,1,Average,5,Venue,Small
464911,Male,1,57,1,Artist,0,Average,3,Grandeur,Large
464915,Male,1,39,1,Executive,,High,4,Tucson,Midsize
464916,Female,,32,,Doctor,8,High,2,Casper,Compact
464919,Male,1,37,1,Artist,9,Low,1,Tucson,Midsize
464920,Male,0,39,1,Artist,4,Low,1,Tucson,Midsize
464921,Male,1,39,0,Doctor,1,Average,5,Tucson,Midsize
464925,Male,,60,0,Executive,7,Average,2,Grandeur,Large
464927,Female,1,70,1,Artist,1,Average,2,Venue,Small
464932,Male,1,51,1,Executive,9,Low,1,Grandeur,Large
464938,Male,1,48,0,Artist,1,Low,3,Grandeur,Large
464939,Male,0,43,0,Entertainment,0,Low,1,Grandeur,Large
464940,Female,1,29,0,Engineer,1,Low,2,i10,Compact
464944,Female,1,43,1,Entertainment,0,Low,2,Kona,Small
464947,Male,0,25,0,Doctor,5,Low,1,Tucson,Midsize
464957,Female,1,75,0,Lawyer,0,Low,1,Kona,Small
464960,Female,0,22,0,Healthcare,0,Low,5,Casper,Compact
464961,Male,1,86,0,Marketing,1,Low,1,Grandeur,Large
464963,Female,1,50,1,Entertainment,1,Low,2,Kona,Small
464972,Male,1,73,0,Lawyer,1,High,9,Palisade,Large
464973,Male,0,87,,Lawyer,1,Low,2,Grandeur,Large
464981,Male,1,49,1,Artist,0,Average,4,Grandeur,Large
464987,Male,1,46,1,Executive,1,High,5,Grandeur,Large
464990,Male,1,73,0,Executive,0,High,2,Grandeur,Large
464991,Female,1,87,1,Lawyer,1,High,2,Kona,Small
464995,Male,1,53,0,Executive,2,High,4,Grandeur,Large
465001,Male,1,84,1,Lawyer,1,High,2,Grandeur,Large
465005,Male,1,47,1,Executive,3,High,3,Grandeur,Large
465012,Male,1,59,0,Executive,1,High,4,Grandeur,Large
465014,Male,1,82,0,Lawyer,1,Low,1,Venue,Small
465022,Female,1,71,1,Lawyer,0,High,2,Kona,Small
465023,Male,1,39,1,Artist,9,Average,2,Sonata,Midsize
465026,Female,0,25,0,Doctor,0,Low,2,Casper,Compact
465032,Male,1,67,1,Executive,1,High,2,Grandeur,Large
465035,Female,1,83,1,Lawyer,13,High,2,Kona,Small
465038,Male,1,49,0,Executive,0,High,4,Palisade,Large
465039,Female,1,87,0,Lawyer,0,High,2,Kona,Small
465040,Male,1,69,0,Lawyer,1,Average,2,Palisade,Large
465045,Male,1,40,1,Entertainment,9,Average,2,Grandeur,Large
465056,Male,1,87,1,Lawyer,1,High,2,Venue,Small
465069,Male,1,68,1,Healthcare,0,Average,3,Grandeur,Large
465075,Female,1,43,1,Artist,,Average,2,Venue,Small
465076,Male,1,67,1,Artist,0,High,5,Grandeur,Large
465079,Male,1,80,1,Lawyer,1,Low,1,Kona,Small
465082,Male,1,65,1,Lawyer,1,Low,1,Palisade,Large
465087,Male,0,29,1,Doctor,0,Low,4,Palisade,Large
465091,Male,1,60,1,Entertainment,,Average,3,Grandeur,Large
465092,Male,1,72,1,Executive,1,High,2,Kona,Small
465093,Male,1,57,1,Doctor,0,Low,1,Palisade,Large
465095,Male,1,47,1,Executive,1,High,4,Grandeur,Large
465099,Male,1,39,0,Entertainment,1,Average,2,Grandeur,Large
465100,Male,1,62,1,Artist,0,High,2,Grandeur,Large
465101,Female,1,81,1,Lawyer,1,Low,1,Venue,Small
465105,Male,1,65,0,Executive,8,Average,2,Palisade,Large
465109,Male,0,47,0,Lawyer,,Low,2,Palisade,Large
465111,Female,1,40,1,Artist,8,Average,2,Venue,Small
465112,Female,1,86,0,Lawyer,0,High,2,Kona,Small
465113,Male,1,67,1,Lawyer,0,High,2,Grandeur,Large
465119,Female,1,45,1,Artist,0,Average,5,Venue,Small
465120,Female,0,27,1,Healthcare,1,Low,4,Venue,Small
465121,Female,0,32,1,Artist,7,Low,1,Venue,Small
465122,Female,1,41,1,Artist,3,Average,2,Kona,Small
465124,Female,1,27,1,Healthcare,6,Average,2,i10,Compact
465128,Female,1,58,0,Artist,0,Average,3,Kona,Small
465134,Female,1,61,1,Entertainment,1,Average,5,Venue,Small
465136,Male,1,52,1,Artist,0,Average,2,Grandeur,Large
465144,Male,0,25,1,Doctor,8,Low,1,Grandeur,Large
465147,Male,0,33,1,Healthcare,2,Low,3,Grandeur,Large
465148,Male,0,31,0,Artist,0,Low,,Grandeur,Large
465150,Male,0,37,1,Entertainment,1,Low,1,Grandeur,Large
465153,Male,1,38,1,Artist,1,Average,2,Grandeur,Large
465155,Male,1,81,1,Lawyer,0,Low,1,Venue,Small
465160,Male,1,61,1,Executive,0,High,3,Palisade,Large
465164,Male,0,20,0,Healthcare,0,Low,3,Grandeur,Large
465171,Female,1,48,1,Artist,8,High,4,Kona,Small
465172,Female,1,43,1,Artist,8,Average,2,Kona,Small
465175,Female,0,22,0,Homemaker,0,Low,4,i10,Compact
465176,Female,1,63,1,Artist,1,Average,4,Venue,Small
465181,Female,0,25,1,Healthcare,8,Low,1,Casper,Compact
465182,Female,0,73,1,Lawyer,1,Low,1,Venue,Small
465186,Female,1,43,0,Artist,4,Average,4,Kona,Small
465187,Female,1,39,0,Doctor,1,Average,4,Casper,Compact
465188,Female,1,49,1,Artist,0,Average,4,Venue,Small
465189,Female,1,83,1,Lawyer,1,High,2,Kona,Small
465194,Male,0,22,0,Healthcare,9,Low,6,Grandeur,Large
465196,Female,0,31,1,Artist,2,Low,2,Casper,Compact
465197,Female,1,60,1,Artist,1,High,4,Kona,Small
465201,Male,1,42,1,Entertainment,1,Average,4,Palisade,Large
465202,Male,0,25,0,Entertainment,7,Low,4,Grandeur,Large
465203,Male,0,29,1,Healthcare,3,Low,3,Grandeur,Large
465204,Male,1,29,1,Healthcare,1,Low,2,Palisade,Large
465213,Male,1,39,1,Entertainment,2,Average,2,Grandeur,Large
465214,Male,1,33,0,Engineer,14,Low,1,Palisade,Large
465216,Male,1,35,1,Executive,9,High,4,Palisade,Large
465226,Male,1,38,0,Entertainment,2,Low,3,Palisade,Large
465228,Male,1,59,1,Artist,1,High,2,Grandeur,Large
465231,Male,1,67,0,Artist,1,Average,2,Grandeur,Large
465236,Male,1,45,1,Artist,1,Low,1,Grandeur,Large
465237,Male,1,70,1,Lawyer,,High,2,Kona,Small
465242,Male,0,19,0,Healthcare,5,Low,4,Casper,Compact
465249,Female,0,23,0,Healthcare,0,Low,4,Kona,Small
465254,Male,0,22,0,Healthcare,1,Low,4,Grandeur,Large
465261,Female,0,23,1,Healthcare,1,Low,4,Casper,Compact
465264,Male,1,80,0,Executive,0,Low,1,Kona,Small
465267,Male,1,40,0,Engineer,14,Average,5,Grandeur,Large
465274,Male,0,36,1,Artist,0,Low,1,Grandeur,Large
465285,Female,1,31,0,Engineer,8,Low,4,Kona,Small
465288,Female,1,20,0,Engineer,1,Low,2,Casper,Compact
465289,Male,1,31,1,Executive,1,High,2,Grandeur,Large
465290,Male,1,50,1,Executive,0,High,5,Palisade,Large
465294,Male,1,67,0,Lawyer,0,Low,2,Grandeur,Large
465295,Female,,43,1,Doctor,9,Average,1,Venue,Small
465296,Female,1,85,1,Lawyer,5,High,3,Venue,Small
465303,Female,1,65,1,Artist,1,Average,3,Kona,Small
465306,Male,1,71,0,Executive,1,Average,4,Kona,Small
465310,Female,0,20,0,Healthcare,1,Low,6,Kona,Small
465319,Male,0,20,0,Healthcare,0,Low,5,Palisade,Large
465326,Male,1,87,1,Artist,,Low,1,Kona,Small
465333,Female,1,37,1,Artist,4,Low,2,Venue,Small
465335,Male,1,59,0,Entertainment,1,Average,2,Grandeur,Large
465340,Female,0,29,1,Artist,3,Low,4,Kona,Small
465342,Male,1,85,1,Executive,0,High,2,Kona,Small
465344,Female,1,72,1,Lawyer,1,High,2,Venue,Small
465345,Female,0,42,1,Artist,0,Low,,Kona,Small
465351,Female,1,45,1,Artist,9,Average,2,Venue,Small
465352,Male,1,59,1,Entertainment,1,Average,4,Palisade,Large
465354,Male,0,19,0,Doctor,0,Low,5,Kona,Small
465357,Female,1,47,1,Artist,0,Average,3,Kona,Small
465358,Female,1,73,1,Artist,0,High,2,Kona,Small
465359,Female,1,42,0,Artist,1,Low,1,Kona,Small
465364,Female,0,37,1,Doctor,7,Low,5,Kona,Small
465366,Female,0,38,1,Artist,8,Low,1,Casper,Compact
465371,Female,0,41,1,Artist,1,Low,1,Venue,Small
465372,Female,0,40,1,Entertainment,0,Low,1,Kona,Small
465383,Female,1,30,1,Entertainment,0,Low,4,Casper,Compact
465384,Male,1,56,1,Artist,0,High,2,Grandeur,Large
465391,Female,1,65,1,Lawyer,1,High,2,Kona,Small
465393,Male,1,35,1,Artist,5,Average,2,Palisade,Large
465395,Female,1,37,0,Engineer,0,Average,5,Casper,Compact
465399,Male,0,36,1,Entertainment,0,Low,1,Grandeur,Large
465405,Female,,26,1,Homemaker,1,High,4,Kona,Small
465408,Male,0,25,0,Executive,,Low,4,Grandeur,Large
465410,Male,0,30,0,Healthcare,0,Low,4,Grandeur,Large
465417,Male,1,37,1,Entertainment,,Average,2,Grandeur,Large
465419,Male,0,30,0,Artist,0,Low,3,Grandeur,Large
465423,Male,1,46,1,Entertainment,1,Average,4,Grandeur,Large
465428,Female,0,38,1,Engineer,1,Low,1,Casper,Compact
465433,Female,0,40,1,Artist,,Low,1,Venue,Small
465435,Female,0,31,1,Artist,5,Low,1,Venue,Small
465437,Male,1,45,1,Executive,4,High,5,Grandeur,Large
465440,Male,1,55,0,Engineer,1,Low,5,Grandeur,Large
465441,Female,1,51,1,Engineer,2,Low,1,Kona,Small
465445,Female,0,29,1,Homemaker,5,Low,7,Casper,Compact
465458,Female,1,74,1,Artist,1,High,2,Venue,Small
465461,Male,1,69,0,Entertainment,1,Average,3,Palisade,Large
465463,Female,0,28,0,Doctor,,Low,5,i10,Compact
465464,Male,1,41,1,Executive,0,Average,,Grandeur,Large
465467,Male,,29,0,Healthcare,1,Low,3,Kona,Small
465471,Male,1,39,1,Artist,0,Low,1,Grandeur,Large
465472,Female,1,74,0,Entertainment,,High,3,Kona,Small
465473,Female,0,59,1,Artist,4,Low,1,Kona,Small
465477,Male,0,27,0,Healthcare,1,Low,3,Kona,Small
465479,Male,0,33,0,Artist,0,Low,1,Grandeur,Large
465482,Male,0,31,0,Entertainment,9,Low,2,Grandeur,Large
465483,Male,1,46,0,Artist,0,Average,3,Grandeur,Large
465484,Female,1,63,1,Artist,0,Low,2,Kona,Small
465488,Male,0,22,0,Healthcare,1,Low,4,Venue,Small
465489,Female,0,53,1,Engineer,1,Low,5,Venue,Small
465492,Male,1,59,0,Entertainment,1,Low,1,Grandeur,Large
465496,Male,1,84,1,Lawyer,,Low,2,Kona,Small
465505,Male,1,63,1,Artist,1,Average,4,Palisade,Large
465507,Male,1,35,1,Artist,8,Low,1,Palisade,Large
465508,Male,0,21,0,Healthcare,1,Low,4,Kona,Small
465510,Male,1,67,0,Lawyer,0,High,2,Grandeur,Large
465518,Female,1,41,1,Artist,1,Average,3,Venue,Small
465520,Female,0,27,1,Artist,0,Low,8,Casper,Compact
465521,Female,1,53,1,Artist,1,Average,2,Venue,Small
465522,Female,0,33,1,Healthcare,4,Low,8,Casper,Compact
465529,Female,0,32,0,Doctor,0,Low,4,Venue,Small
465538,Male,1,59,0,,5,High,2,Grandeur,Large
465539,Female,1,50,1,Artist,1,High,5,Venue,Small
465541,Female,1,50,1,Artist,1,Average,4,Kona,Small
465543,Female,1,41,1,Healthcare,1,Average,2,Kona,Small
465547,Female,1,71,,Lawyer,1,Low,1,Kona,Small
465550,Female,0,33,1,Healthcare,1,Low,6,Casper,Compact
465551,Female,1,46,1,Artist,,Average,2,Kona,Small
465554,Female,0,78,1,Lawyer,1,Low,3,Venue,Small
465555,Female,1,69,0,Lawyer,,High,2,Venue,Small
465558,Female,0,40,1,Healthcare,8,Low,1,Kona,Small
465568,Male,1,43,1,Executive,2,High,3,Grandeur,Large
465569,Male,1,36,1,Artist,0,High,3,Palisade,Large
465571,Male,1,35,1,Entertainment,1,Average,2,Grandeur,Large
465577,Male,0,30,0,Healthcare,0,Low,4,Grandeur,Large
465584,Male,1,47,0,Entertainment,3,Average,2,Grandeur,Large
465586,Male,1,69,0,Artist,0,Low,1,Grandeur,Large
465587,Male,1,41,1,Entertainment,,Low,5,Grandeur,Large
465594,Male,1,33,0,Executive,4,Low,6,Grandeur,Large
465598,Male,0,27,1,Healthcare,6,Low,5,Venue,Small
465600,Male,1,38,1,Engineer,6,Low,2,Grandeur,Large
465601,Male,1,35,1,Artist,,Average,4,Grandeur,Large
465602,Male,1,27,1,Artist,10,Low,2,Kona,Small
465603,Female,1,51,1,Homemaker,9,Low,,Venue,Small
465605,Female,1,52,1,Engineer,4,Low,1,Kona,Small
465611,Male,0,53,1,Doctor,0,Low,1,Grandeur,Large
465612,Male,1,43,1,Artist,8,Average,2,Grandeur,Large
465616,Male,1,42,1,Doctor,8,Low,2,Palisade,Large
465621,Male,0,36,1,Doctor,9,Low,1,Palisade,Large
465625,Male,0,36,1,Artist,14,Low,2,Grandeur,Large
465627,Female,0,40,1,Healthcare,1,Low,1,Grandeur,Large
465629,Male,1,47,1,Entertainment,2,Average,3,Grandeur,Large
465635,Male,0,30,0,Doctor,1,Low,2,Grandeur,Large
465638,Female,1,53,1,Artist,,Low,,Grandeur,Large
465640,Male,1,45,1,Artist,5,Average,2,Palisade,Large
465644,Male,0,33,1,Healthcare,0,Low,5,Grandeur,Large
465645,Female,0,40,1,Artist,8,Low,2,Palisade,Large
465649,Female,1,36,1,Marketing,5,Low,1,i10,Compact
465651,Male,0,32,0,Engineer,0,Low,4,Kona,Small
465653,Female,1,51,1,Artist,0,Low,2,Grandeur,Large
465655,Female,0,49,1,Artist,0,Low,1,Grandeur,Large
465656,Male,1,81,0,Lawyer,1,Low,,Venue,Small
465658,Male,1,72,1,Artist,1,Average,4,Kona,Small
465663,Female,0,70,1,Artist,0,Low,2,Grandeur,Large
465667,Male,0,21,0,Healthcare,0,Low,3,Kona,Small
465668,Male,0,21,0,Healthcare,1,Low,5,Venue,Small
465669,Female,1,41,0,Entertainment,4,Average,4,Grandeur,Large
465670,Female,0,49,0,Engineer,12,Low,1,Palisade,Large
465675,Female,0,51,0,Entertainment,0,Low,1,Grandeur,Large
465680,Male,1,28,0,Healthcare,0,Average,5,Kona,Small
465685,Male,0,37,1,Healthcare,5,Low,2,Venue,Small
465688,Female,1,63,,Artist,1,Average,3,Palisade,Large
465689,Male,0,19,0,Healthcare,8,Low,4,Kona,Small
465695,Female,0,32,0,Healthcare,,Low,3,Casper,Compact
465697,Female,1,51,0,Artist,6,Low,1,Grandeur,Large
465703,Male,1,26,0,Entertainment,3,Low,2,Kona,Small
465704,Male,1,61,0,Artist,0,Low,1,Grandeur,Large
465705,Female,1,51,1,Artist,0,Average,4,Grandeur,Large
465706,Female,1,45,1,Artist,0,Average,3,Grandeur,Large
465721,Male,1,29,1,Entertainment,1,High,2,Venue,Small
465722,Male,1,47,0,,0,Low,5,Grandeur,Large
465725,Male,0,25,1,Doctor,1,Low,2,Kona,Small
465727,Male,0,40,0,Marketing,0,Low,5,Palisade,Large
465728,Male,0,45,1,,1,Low,1,Grandeur,Large
465733,Male,1,32,1,Entertainment,1,Average,2,Venue,Small
465734,Male,1,38,1,Artist,0,Low,3,Kona,Small
465736,Female,0,38,1,Artist,8,Low,2,Kona,Small
465737,Female,1,48,1,Engineer,7,Low,3,Palisade,Large
465740,Female,0,71,1,Doctor,0,Low,1,Grandeur,Large
465742,Female,1,46,1,Artist,3,Low,3,Grandeur,Large
465751,Female,1,46,1,Artist,9,Low,2,Grandeur,Large
465753,Female,1,49,1,Artist,7,Low,2,Grandeur,Large
465766,Male,1,43,0,Entertainment,0,Low,3,Grandeur,Large
465768,Female,0,38,1,Artist,6,Low,4,i10,Compact
465769,Male,0,25,1,Healthcare,8,Low,4,Kona,Small
465772,Female,1,46,1,Engineer,0,Low,4,Grandeur,Large
465775,Female,0,28,1,Engineer,9,Low,3,Casper,Compact
465776,Female,0,41,1,Entertainment,5,Low,4,Grandeur,Large
465777,Female,0,32,1,Artist,9,Low,5,Kona,Small
465784,Female,0,21,0,Healthcare,0,Low,4,Casper,Compact
465788,Male,0,22,0,Healthcare,1,Low,6,Kona,Small
465793,Male,0,27,0,Healthcare,0,Low,5,Kona,Small
465797,Male,1,40,1,Artist,0,Average,2,Grandeur,Large
465804,Female,1,68,0,Engineer,0,Low,1,Palisade,Large
465809,Female,0,25,0,Homemaker,1,Low,7,Casper,Compact
465811,Male,0,28,0,Healthcare,1,Low,4,Kona,Small
465813,Male,0,28,0,Marketing,2,Low,8,Kona,Small
465818,Male,0,27,0,Entertainment,1,Low,3,Kona,Small
465823,Male,1,67,0,Entertainment,5,Average,4,Palisade,Large
465826,Male,1,46,0,Executive,4,Low,9,Grandeur,Large
465828,Female,0,33,0,Entertainment,8,Low,4,Kona,Small
465829,Female,1,40,1,Doctor,6,Average,3,Grandeur,Large
465830,Female,1,48,0,,5,Average,7,Palisade,Large
465831,Male,1,42,0,Executive,0,High,5,Palisade,Large
465837,Male,0,56,1,,1,Low,1,Palisade,Large
465841,Female,0,51,1,Engineer,3,Low,1,Palisade,Large
465848,Female,0,27,1,Healthcare,0,Low,1,Casper,Compact
465849,Female,0,25,1,Doctor,7,Low,3,Kona,Small
465851,Female,1,51,0,Artist,9,High,2,Grandeur,Large
465853,Female,1,26,1,Healthcare,,Average,2,Casper,Compact
465857,Female,0,35,1,Doctor,0,Low,1,i10,Compact
465860,Female,,25,1,Doctor,1,Low,3,Casper,Compact
465863,Male,0,30,0,Healthcare,6,Low,3,Kona,Small
465865,Female,0,41,1,Healthcare,9,Low,1,Palisade,Large
465866,Male,1,42,1,Artist,6,Low,3,Palisade,Large
465867,Female,1,40,1,Artist,8,High,5,Grandeur,Large
465873,Male,0,36,1,Entertainment,13,Low,1,Venue,Small
465875,Female,0,39,1,Artist,9,Low,1,i10,Compact
465884,Male,1,40,1,Executive,7,High,3,Palisade,Large
465893,Female,1,40,1,Engineer,1,Average,2,Grandeur,Large
465894,Male,0,28,1,Artist,9,Low,6,Kona,Small
465907,Female,0,31,1,Marketing,8,Low,,Kona,Small
465916,Male,0,41,1,Artist,4,Low,1,Grandeur,Large
465923,Female,0,28,1,Engineer,9,Low,5,Kona,Small
465925,Male,0,30,1,Healthcare,1,Low,1,Kona,Small
465927,Female,0,30,1,Healthcare,1,Low,1,Kona,Small
465930,Female,0,38,1,Artist,9,Low,2,i10,Compact
465931,Male,1,43,1,Artist,7,Low,1,Palisade,Large
465935,Male,0,29,1,Entertainment,9,Low,1,Kona,Small
465937,Female,0,30,1,Healthcare,9,Low,3,Casper,Compact
465941,Male,1,27,1,Healthcare,0,Low,2,Venue,Small
465948,Female,1,48,1,Artist,0,Average,2,Grandeur,Large
465953,Female,0,51,1,Artist,1,Low,1,Palisade,Large
465957,Female,0,48,1,Marketing,0,Low,1,Palisade,Large
465960,Female,0,28,1,Marketing,9,Low,1,Casper,Compact
465961,Female,0,40,1,Artist,3,Low,1,Palisade,Large
465963,Male,1,51,1,Artist,1,Low,2,Palisade,Large
465965,Female,1,36,0,Marketing,8,Low,2,Venue,Small
465972,Female,0,51,1,Marketing,9,Low,1,Grandeur,Large
465974,Male,1,45,1,Executive,5,High,4,Palisade,Large
465975,Male,0,40,1,Artist,8,Low,1,Grandeur,Large
465976,Male,0,40,1,Artist,0,Low,1,Grandeur,Large
465979,Male,1,41,1,Artist,2,Low,2,Grandeur,Large
465982,Male,1,43,1,Entertainment,0,Average,4,Palisade,Large
465983,Male,,21,0,Healthcare,1,Low,3,Venue,Small
465996,Male,0,23,0,Healthcare,1,Low,4,Venue,Small
465997,Female,0,31,0,Doctor,0,Low,3,Casper,Compact
466001,Female,1,42,1,Entertainment,6,Low,2,Grandeur,Large
466007,Male,1,61,0,Artist,0,Low,1,Palisade,Large
466017,Female,1,45,1,Homemaker,0,Low,1,Grandeur,Large
466019,Female,1,63,1,Artist,5,Low,1,Grandeur,Large
466020,Male,1,86,0,Lawyer,0,Low,1,Kona,Small
466022,Female,1,67,0,Engineer,,High,3,Grandeur,Large
466023,Male,1,71,0,Executive,,High,3,Kona,Small
466024,Female,1,43,0,Entertainment,14,Low,2,Palisade,Large
466032,Male,0,28,0,Entertainment,,Low,2,Kona,Small
466042,Male,1,47,0,Entertainment,0,Low,2,Grandeur,Large
466043,Female,1,53,1,Artist,0,Average,4,Grandeur,Large
466046,Female,1,36,0,Entertainment,1,Average,2,Kona,Small
466058,Male,1,35,0,Entertainment,1,Low,,Kona,Small
466069,Female,1,48,1,Artist,1,High,4,Grandeur,Large
466071,Female,1,60,1,Artist,3,Low,3,Palisade,Large
466078,Female,1,45,0,Executive,,Low,1,Grandeur,Large
466079,Female,1,42,0,Engineer,0,Low,2,Grandeur,Large
466082,Female,1,89,1,Lawyer,1,Low,1,Grandeur,Large
466083,Female,0,23,0,Marketing,4,Low,2,i10,Compact
466084,Male,1,46,1,Homemaker,11,Low,1,Grandeur,Large
466085,Male,0,22,0,,8,Low,4,Venue,Small
466088,Female,0,30,0,Healthcare,0,Low,7,i10,Compact
466090,Male,1,58,1,Entertainment,0,Low,,Palisade,Large
466092,Male,1,73,1,Artist,0,Average,4,Kona,Small
466099,Female,1,71,1,Lawyer,0,Low,1,Grandeur,Large
466103,Female,1,35,0,Engineer,0,Low,5,Casper,Compact
466109,Male,1,52,1,Entertainment,1,Average,4,Grandeur,Large
466111,Male,1,84,1,Lawyer,0,Low,2,Kona,Small
466114,Male,1,47,1,Entertainment,1,Average,5,Palisade,Large
466115,Male,1,39,0,Executive,0,Low,2,Venue,Small
466118,Female,1,40,0,Engineer,0,Low,3,Grandeur,Large
466124,Female,0,46,1,Artist,1,Low,1,Palisade,Large
466128,Male,0,40,1,Artist,3,Low,2,Grandeur,Large
466130,Female,0,27,0,Artist,1,Low,6,Venue,Small
466132,Female,0,23,0,Healthcare,4,Low,4,Casper,Compact
466136,Female,0,21,1,Artist,1,Low,2,Venue,Small
466138,Male,1,70,0,Lawyer,2,High,2,Kona,Small
466140,Male,1,28,1,Entertainment,1,Low,2,Kona,Small
466141,Female,1,58,1,Homemaker,1,Low,4,Grandeur,Large
466142,Female,1,27,1,Entertainment,0,Average,2,Kona,Small
466143,Female,1,49,0,Engineer,0,Average,5,Grandeur,Large
466146,Female,1,37,0,Engineer,8,Average,3,Kona,Small
466148,Male,1,39,0,Entertainment,1,Average,4,Venue,Small
466149,Female,0,28,0,Doctor,2,Low,4,Venue,Small
466153,Male,1,73,0,Entertainment,0,Average,2,Kona,Small
466154,Female,1,51,1,Artist,1,Average,5,Grandeur,Large
466156,Female,1,48,1,Doctor,8,Average,3,Grandeur,Large
466157,Male,1,72,1,Homemaker,9,Low,,Kona,Small
466161,Male,1,47,0,Artist,1,Average,,Grandeur,Large
466162,Female,1,67,1,Doctor,0,Low,1,Grandeur,Large
466166,Male,1,77,1,Lawyer,0,High,2,Kona,Small
466172,Male,1,46,1,Artist,3,Average,3,Grandeur,Large
466178,Female,1,52,1,Artist,1,Average,4,Grandeur,Large
466180,Male,1,67,0,Lawyer,1,Low,1,Palisade,Large
466185,Male,1,62,1,Doctor,0,Average,4,Grandeur,Large
466200,Male,1,45,1,Doctor,8,Average,3,Grandeur,Large
466201,Male,1,40,1,Doctor,1,Average,5,Grandeur,Large
466206,Female,1,60,1,Artist,4,Average,2,Grandeur,Large
466207,Female,1,37,1,Doctor,8,Average,4,i10,Compact
466208,Male,1,69,0,Executive,2,High,1,Grandeur,Large
466210,Female,1,58,1,Artist,1,High,4,Grandeur,Large
466211,Male,1,52,1,Artist,1,Low,,Grandeur,Large
466213,Male,0,20,0,Healthcare,2,Low,5,Kona,Small
466218,Female,,23,0,Healthcare,6,Low,4,i10,Compact
466223,Male,1,66,1,Artist,0,Low,1,Grandeur,Large
466225,Male,0,19,0,Healthcare,1,Low,3,Kona,Small
466226,Female,1,53,1,Artist,0,Average,5,Grandeur,Large
466233,Female,1,59,1,Homemaker,6,Low,1,Grandeur,Large
466235,Female,1,61,1,Artist,0,Average,4,Grandeur,Large
466236,Female,1,68,1,Engineer,1,Low,2,Grandeur,Large
466238,Male,0,20,0,Healthcare,1,Low,3,Kona,Small
466246,Male,0,20,0,Healthcare,1,Low,4,Tucson,Midsize
466247,Female,,49,1,Artist,0,Low,4,Grandeur,Large
466253,Male,0,19,0,Healthcare,1,Low,3,Venue,Small
466257,Female,0,27,0,Healthcare,1,Low,4,Casper,Compact
466264,Male,1,32,1,,1,Low,2,Kona,Small
466268,Female,1,67,1,Artist,0,Average,3,Palisade,Large
466271,Male,0,27,0,Entertainment,1,Low,3,Sonata,Midsize
466274,Male,1,72,1,Executive,0,Low,,Tucson,Midsize
466276,Female,0,32,0,Doctor,1,Low,5,Casper,Compact
466278,Female,0,28,0,,0,Low,2,Casper,Compact
466282,Male,1,29,1,Healthcare,8,Low,,Sonata,Midsize
466285,Female,0,19,0,Healthcare,1,Low,5,Venue,Small
466286,Female,1,52,1,Artist,1,Average,5,Palisade,Large
466287,Female,1,47,1,Doctor,1,Average,2,Grandeur,Large
466289,Male,0,19,0,Healthcare,3,Low,5,Venue,Small
466290,Female,0,18,0,Healthcare,5,Low,,Venue,Small
466292,Female,1,79,0,Lawyer,1,High,2,Palisade,Large
466297,Female,0,19,0,Healthcare,1,Low,4,Kona,Small
466300,Female,1,48,1,Artist,0,Low,3,Palisade,Large
466301,Male,1,52,1,Artist,1,Average,3,Grandeur,Large
466306,Male,0,23,0,Healthcare,1,Low,4,Tucson,Midsize
466313,Female,1,58,1,Artist,1,Low,1,Grandeur,Large
466315,Female,1,69,1,Engineer,1,Low,1,Palisade,Large
466317,Male,1,37,1,Entertainment,4,Low,1,Kona,Small
466318,Female,0,30,0,Healthcare,0,Low,3,i10,Compact
466319,Female,,25,0,Healthcare,0,Low,4,Venue,Small
466320,Female,0,39,1,Engineer,8,Low,2,i10,Compact
466321,Male,1,43,1,Entertainment,3,Low,2,Grandeur,Large
466324,Female,0,32,0,Engineer,0,Low,1,Kona,Small
466326,Male,0,23,0,Healthcare,0,Low,5,Sonata,Midsize
466335,Female,0,30,0,Healthcare,1,Low,3,Venue,Small
466337,Female,1,41,0,Engineer,1,Low,2,Grandeur,Large
